parameter_id,parameter_name,parameter_description,chapter_id,chapter_citation,value,same_value_language_ids,value_language_count,language_count_total,count_ratio
66A,The Past Tense,,66,Östen Dahl; Viveka Velupillai. 2013. The Past Tense. In: Dryer; Matthew S. & Haspelmath; Martin (eds.) 2013. The World Atlas of Language Structures Online. Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at https://wals.info/chapter/66),4,abi aco ain akn ana apu arp bag bma bng brm bui ceb cha chk cnt cpn cre cuu dio egn ewe grf grw hal hau haw hmo ind jak jav juh kay ket khm kio kmu krk kro kse kut lah lai lan lao lav lkt mak mal man map mar may mei mnd mrg mtu mxc nak nca ngm niv ond pai plg pnn prh ren san shu sml snc sun tag tem tha toj tug tuk vie war wic wly yct ygr yko yor,88,76475,0.0011507028
68A,The Perfect,,68,Östen Dahl; Viveka Velupillai. 2013. The Perfect. In: Dryer; Matthew S. & Haspelmath; Martin (eds.) 2013. The World Atlas of Language Structures Online. Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at https://wals.info/chapter/68),2,afr ame bon brm bui egn fij ind ins jav khm kmu lao mei sml sun tha tne tny yor,21,76475,0.00027459953
67A,The Future Tense,,67,Östen Dahl; Viveka Velupillai. 2013. The Future Tense. In: Dryer; Matthew S. & Haspelmath; Martin (eds.) 2013. The World Atlas of Language Structures Online. Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at https://wals.info/chapter/67),2,abi aco afr ain amh ana arm atc atu avo bag bar bej bma brh brm brs bul but ceb cha cnl cnt cre cuu did eng fij fin ger grk hau haw hix hmo hun hwc ice ind jak jav jpn juh ket kfc kha khm kho kik kmu kor kro kse kya lah lai lan lao lkt mak mal man mao may mei mlt mnd mtu myi nak nbr nca ood orh pai plg por prh prs qco rap raw ren rom rus san ses shu sml snm sun sup swe tah tga tgr tha tny toj tpi uyg vie war wlf wor wra yag yct yor zqc zun,112,76475,0.001464531
65A,Perfective/Imperfective Aspect,,65,Östen Dahl; Viveka Velupillai. 2013. Perfective/Imperfective Aspect. In: Dryer; Matthew S. & Haspelmath; Martin (eds.) 2013. The World Atlas of Language Structures Online. Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at https://wals.info/chapter/65),2,abi aco afr ain ame amh ana apu arp asm atc awn bar ben blc bon brm brs bui cnl coc cpl cre cyn dag did dio eng ewe fij fin ger goo grw gua gug hal hau heb hmo hun ice ind ins jav jiv jpn kay kew kfc kha khm kmu knd koa krk kui kut kya lah lai lao lat lav lda lkt luv mai man mao map mar may mei mne mrt mtg mtu myi nca ngi nim niv ntu ono pai plg qco qim ram rap raw san sml snm som sue sun swa swe tga tgr tha tig tiw tml tne tpi tuc tuk udm vie war wch wlf wra yes yko yor zun,121,76475,0.0015822164
