parameter_id,parameter_name,parameter_description,chapter_id,chapter_citation,value,same_value_language_ids,value_language_count,language_count_total,count_ratio
89A,Order of Numeral and Noun,,89,Matthew S. Dryer. 2013. Order of Numeral and Noun. In: Dryer; Matthew S. & Haspelmath; Martin (eds.) 2013. The World Atlas of Language Structures Online. Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at https://wals.info/chapter/89),1,ace aga agc agd ain ala alb als amh ami amk amr ams ani apu ara arc arg arm aro arp arq arw ata ath ava awa awp aym ayo aze bae baq bch bel bfg bho bii bil bkr bkt bla bln bma bre brf brs bsk bsq btk bul bur but bwc bya cak cam car cav cay ccm cde cha chc chd che chh chj chk chn chp chq chr chv ckl cld cle cln cmh cml cmn cmy cnt coc coo cop cor cpn cpy crn crp cso ctl cub cuc cup cya cyv cze dam daw der dgr dhi dhm dom don dre drg drm dsh dut eme eng est eve fij fin fre gae gam gds gel geo ger gjj gku gla gnb goa god gok gon goo grf grk gua guj hak hal haw heb hil hin hix hlu hmi hmo hoa hop hpd htc hua hun hup hwr hzb iaa iba ice ifu ijo ind ing iqu iri ita ite iwa jak jaq jiv joh jpn kan kas kay kbt kdz ket kgu kgz kha khg khl kho khr khs kio kiw kkp kkt kku klm klr klv kma kmh knb knd knn kno kol kop kor koy kpm krb krc krd kre kri krk krn krz ktu kty kum kuo kut kuv kwa kwo kxo kya kyz kzy lac lat ldu lec lez lgu lic lim lit lmn lmp lui mac mag mai mam map mau mco mcv mds men mer mgg mhi mie min mis mmn mna mnd mng mns moh mpr mrc mrq mrt msq mss mto mun mus mxc mxj mxo mxp mxx mxy mym naj nas nav nca ndy neh nep nev nez ngw nhh nhm nhn nht niu nne nor nsg nti ntu nun nyu obg ocu oji ood ord ork oss otm pae pal pam pan pba pip pir pkn plk pmn pnn pno pnu pny pol ppc pra prs psh pso ptt pul pur pwn qaf qhu qim qui qum rap rem res ret rom rov rpa rsu ruk rus rut rwe saa sal sar scr sec sed see shb shi shk shp sid sin sir sis siu skp slo sml smp sna som son spa squ src srd sre sta stl sun svs swe taf tag taj tar tat tbo tee tel teo tep tgh tgk tgr thn tho thu tic tim tin tiw tkm tla tli tlp tls tml tni tnk tob tpn tpt tri tru trw tsf tsh tsi tsk tsz ttu tuc tul tur tuy tvl tvo twe tzu uby udi udm ukr uli urd urk urn usr ute uzb vaf vie wak was wch wel wic wlf wlo wly wme wol wrd wrk wrw xar yag yap yaq yay yei yin yko yng yny yok ytu yur zai zap zay zaz zch zen zhn zun zya zzo,479,76475,0.0062634847
81A,Order of Subject; Object and Verb,,81,Matthew S. Dryer. 2013. Order of Subject; Object and Verb. In: Dryer; Matthew S. & Haspelmath; Martin (eds.) 2013. The World Atlas of Language Structures Online. Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at https://wals.info/chapter/81),3,agc agd ams bco bfg bma ccm ceb cha chq cor cso cya did gae gjj goa grf gto gud haw hdi hei hil hlu hoa ik ilo iri ixi jak kbl kdz kje kkt kls kmj kro kuo kyq lil lmg maa maj mak mam mao mmn mrl mrq msq mwb mxc mxj mxo mxp mxy nan nhh nif niu nsg pkt pnn pod qui qum rap rov seb shp smp so squ tag tah tbo ten tes tim tlp tna tpn tri tsi tsk tsr wec wel wlo yap zai zap zzo,95,76475,0.001242236
97A,Relationship between the Order of Object and Verb and the Order of Adjective and Noun,,97,Matthew S. Dryer. 2013. Relationship between the Order of Object and Verb and the Order of Adjective and Noun. In: Dryer; Matthew S. & Haspelmath; Martin (eds.) 2013. The World Atlas of Language Structures Online. Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at https://wals.info/chapter/97),4,aab abu acg acl adi adz aeg agb agh akn alb alk aln ama aml amo amq amr ams anc ane anj anu aoj arg arj aro arq asy au ayi ayo ayw bab bae baf bag baj baq bar bas bbl bch bdu ber bfg bia bid bik bir bkr bku ble blu blz bma bni bnk bnn bra bre brf brn bsh bto bub bud bum buu bvi bwc cax ccm cem cga chq chr chw cic cle cme coc cop cor crn cso ctl cya day dga dgb did dio dma don doy dre dua duk ega egn eno erk err ewe ewo fij fni fon fre fua fut fye ga gae gel gjj gla gnd goa goe grb grf grr gto gua gul guw hal hat haw hdi heb heh hem hmo hna hnd hoa hol huc hya iba ifm igb ige igs ik ila ind iqu iri irr ita jab jar jmo juh juk kam kar kau kba kbl kbw kby kch kdz kel ker kfe kga kgr khm khs kik kin kir kje kkt kkv klv kmj kmu koe kom kon kos kpw krb kri kro ksg ksn ktc kte ktl kuo kwa kwn kwy kyl laa lab lag lan lao lbu ldo leb lel len let lew lgi lgu lic lin llm lmg lmh lmp lon lou luc luo luv maa mae mal mao mas may mba mbe mbi mbl mbm mbr mbt mby mda mdg mds mdw mea mee meh mga mgk mgo mgu mie miy mkd mkz mla mlg mlm mlu mmb mmv mna mng mof mok mon moo mor mpo mpr mpu mrg mrl mro mrq mrt msk msm mtb mua mum mup mur mwe mwo mxc mxe mxj mxo mxp mxy myn mzc nak nal nan nau ncm ndb ndi ndo ndr ndt ndu neh ngd ngm ngo ngu ngz nhh nhm nht nia nif niu nkn nko nnc non noo nse nto nua nun nup nym olo otr pai pam pat per pga pkt plg plh plk pms png pnu poh por pre psw pul pur rag rap rga rny rom rot rov rru rsu sah sak sam sap sea seb sed ses sgb sgu shl shm shn sht sim sio sis sku sle sml so sob spa srd sre sti sud sul sun swa tab taf tah tat tbo tbw ten teo ter tes tgk tgn tha tia tid tim tlp tmm tmn tmr tna tne tng tnk tno toz tpr tps tri tsg tsk ttd ttn tuk tum uld uli ura url urt ven vie vnm wal wch wel wlf wlo wma wol wrk wrm wth xam xbi xho xoo yag yao yap yay yor yul zai zap zul zya zzo,456,76475,0.0059627327
144T,The Position of Negative Morphemes in Verb-Initial Languages,,144,Matthew S. Dryer. 2013. Position of Negative Morpheme With Respect to Subject; Object; and Verb. In: Dryer; Matthew S. & Haspelmath; Martin (eds.) 2013. The World Atlas of Language Structures Online. Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at https://wals.info/chapter/144),8,ccm gjj nan tlp tna zap,7,76475,0.000091533184
143A,Order of Negative Morpheme and Verb,,143,Matthew S. Dryer. 2013. Order of Negative Morpheme and Verb. In: Dryer; Matthew S. & Haspelmath; Martin (eds.) 2013. The World Atlas of Language Structures Online. Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at https://wals.info/chapter/143),3,agb akn amt arq ass awt bbl bej ber bgn bia biu bku bla blz brl bsh bur bya cam cba ccm cga chg chh chn cic cyv cze dhi dhm drm dul eny err gjj gku gur gyc ham heh hnd hol hua hui hya ila kba kby kdw kew kga kgr kgy khd kik kil kin kmh kmi kmp knz krd lat lda ldo leb leg les let lgi lit llm lmp lot luc mag mcv mkd mke mmv mmw mua mug mwe nam nan nde new ngt nkn nko nmm nto nyh nym obg obo ocu ori ork pga pms png pre prs psh psw ptt pwn qia ras rem rgc rim rnd rny rru sak ser sgu she shm shn snt sod sor srb sul swa taj tal tbw tdr tet tgr thn tib tis tki tlp tna tob tod toz tts twn udi usr ven wme wtm xho yao ybi ygr yim yko ytu zap zaz,162,76475,0.0021183393
26A,Prefixing vs. Suffixing in Inflectional Morphology,,26,Matthew S. Dryer. 2013. Prefixing vs. Suffixing in Inflectional Morphology. In: Dryer; Matthew S. & Haspelmath; Martin (eds.) 2013. The World Atlas of Language Structures Online. Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at https://wals.info/chapter/26),4,abk abv acg acl aco ain all aln anj ann any apl apu apw ara arq bac blx bma bsq btk bto bud cah car cba cct cde chg chh chq cnm coa cre cup dio eme ewe ful gaa gbs gmw ham hix hui hve ifu ign ina iqu iri izi jab kab kio klw kma koa koe krb kre kri krk krr ktl kuo lag lan ldu luo mar mbt mcv meh men mer mga mna mpr msk mxj myi nam nan ndj ndo nev nez ngn nhh nht non nti nug ood pai pau per pip plh pwn ram res ruk run sal shl shu sio sob tak tar tep tic tir tli tlo tlp tne tob tot tpn tpt tri tsk tte twn txj tzo uby wag wch wlo wrd wrn ygr yim yuc yul zai zan zap zqc zqo zqs zzo,147,76475,0.0019221968
88A,Order of Demonstrative and Noun,,88,Matthew S. Dryer. 2013. Order of Demonstrative and Noun. In: Dryer; Matthew S. & Haspelmath; Martin (eds.) 2013. The World Atlas of Language Structures Online. Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at https://wals.info/chapter/88),2,aab aar aba abu ace acn adg adi adz aeg agb agh agm agt ajg akh akn alk all aln aly ama ame aml amo amp amq amx anc ane ang anj ano ao aoj api aro ata au avk avo awe awi ayw baa bab bag bai baj bak bas baw bbu bch bco bdu bdw bfi bgr bgs bid bik bin bir bka bkr ble blx blz bmb bni bol bra bre brf bri brp bry bse bsh bsi bsq bto bud bug buj bum buu bvi bwc ccm cct cem chh chj chr cic cle cme cnl coe crn cro cso cya dag dan day ddj dds deg dga dgb dgo dha did die dim dio dma dng dni dok don dre dum dun edo efi ega egn eno erk err ewe ewo fas fij foe fon fua fut fye gae gbb gbs gel gim gla gln gmw gmz gnd gnn goa goe gok grb grf gug gul gwa gwo hal ham han hat heb hem hid hmo hna hnd hoa huc hya iaa iau iba ido ifm igb ige ila ind inn iri irq irr isa izi jab jak jar jmo jms juh juk kad kan kar kau kba kbw kch kel ken ker kfe kgr khd khm khn kik kir kis kkv klq klv kmb kmj kmo kmp kmu kmw kmz knc kni knk knm knr knz kob koe kom kon kos kpe kpw kqq krb kro krr kse ksg ksn kta ktc kte ktl ktu kuu kwa kwn kwy kyk kyl kyo laa lab lah lal lan lao lda ldo leb lel len les let lew lgi lgt lgu lho lic lis llm lmh lmp lnd lon lot lou lug luo luv luy mab mad mae maj mar maw may mbe mbi mbl mbm mbr mby mda mde mdg mdo mdw mea mei mey mgo mgq mgu min mka mkj mkq mku mkz mlg mlk mlm mlu mmb mmv mna mng mnm mnt mnz mof mok mon mor mou mpa mpo mpt mpu mrg mrl mro msm msn mtb mud mum mup mus mwo mxc mxe mxj mxo mxy myg myn nab nak nal nam nar nbr ncm ndb nde ndi ndo ndr ndt ndu ndy neh ney ngb ngg ngk ngm ngo ngt ngu ngz nia nif nke nkn nko nnd nne nng non noo nsg ntj nua nue nun nup nus nyi nym nza obg obo olo ora orh ori oro orw ory otr pat pit plg plh pnu poh pok prh psw pul qia rag rap ras rga rny ron rot rov rum run sah sak san sea sed see sem ser ses sgb sgu shn sht sim sio sis sko sku sle slp sml so sob son sre sro sti sud sue sul sun swa tab taf tai tak tat tbo tbt tbu tdr ten teo ter tes tet tgh tgk tgn tgo tha thy tib tid tik tim tin tiv tja tke tlo tlp tmm tmn tmo tmr tna tne tng tnk tno toz tpr trb tri tsi tsk ttd tte ttn tuk tvl uld uli ung url urt usa vai vie vif vnm wah wal war wat wch wel wlf wma wmu wn woi wol wom wsk wwa xar xbi xoo yal yao yap yay yel yi yim yiw yns yor yul yus zag zai zap zar zya zzo,562,76475,0.0073488066
38A,Indefinite Articles,,38,Matthew S. Dryer. 2013. Indefinite Articles. In: Dryer; Matthew S. & Haspelmath; Martin (eds.) 2013. The World Atlas of Language Structures Online. Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at https://wals.info/chapter/38),4,aar adi aeg ala arg arj asy ata bab bag bbu bco bdu bkr brn brp btk chi cmn cmy coo crn deg dga dgb die doy egn eip epe gae gel gnn goe gok gua hai hnd ice ina ind iri izi jmo kan kfe kla knm kos kse kut kwo lmp mad mal map mar mas may mbi mde mka moo mpt mrg ney ngb noo nti nyu obg oji ond ood per pms psm rwe som sun svs tbu tin tja tpn tsi tuk ung url vai wch wel xas xho yuc yuw zay,98,76475,0.0012814646
144A,Position of Negative Word With Respect to Subject; Object; and Verb,,144,Matthew S. Dryer. 2013. Position of Negative Morpheme With Respect to Subject; Object; and Verb. In: Dryer; Matthew S. & Haspelmath; Martin (eds.) 2013. The World Atlas of Language Structures Online. Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at https://wals.info/chapter/144),20,aar abk adi agb akn aly amp amt ang apl apt arc arq ass ath awt aze azi bbl bej ber bia bio biu bku blz boa brl brn bsh bsk bti bur but bya can car cas cay cba ccm cct cde cga chg chh chn chv cic cln coa cpn ctm cub cyv cze dds des deu dhm dig dim dio dmi dms drm dul egn eko emb epe err fua ga gah gal gar gim gjj gku gln god gon grw gur gyc ham har heh hid hix hmi hnd hol hpd hua hui hum hya hzb idu ika ila irq irx jiv jms jpn kab kac kas kba kbo kby kdw kem kew kga kgy kha khd khl kik kil kin kkp klg kll kmh kmn kmo kmp kmr knd knm knr knw knz koa kob kok koy krd krh kri kta kun kus kuv kwz lad lat ldo leb leg let lez lgi lit llm lmp lot luc mag map mcv mee mei mii mik mis mkd mke mki mkz mlg mmv mnc mne mot mpt mrs msc msg msl mts mua mui mwe mym mzc nam nan nbd ndb ndt nep new ngn ngt nis nkn nko nku nmb nmm noc noo nsn ntj nto nwd obg obo ocu omh ori ork oya pae pga pia pme pms png pre prh prk prs psh psw ptt ptw pum rao ras rem ret rgc rim rny rru rum sak sar sdw sem ser sgu she shh shk shm shn sia sin skm smn snt sod srb sul swa syu taj tal tan tao tba tbu tbw tdr tel tet tgr thn tib tir tis tki tlo tlp tma tml tna tne tob tod ton toz tpt tsf tuc tul tun tur tuv tuy twn uby udi urn usr uyg uzb ven vnm wao wap was wau wbn wly wme wra wrn wtm xho yam yao yar ybi ygr yim yko ykt ytu zag zap zay zaz zul,333,76475,0.0043543642
67A,The Future Tense,,67,Östen Dahl; Viveka Velupillai. 2013. The Future Tense. In: Dryer; Matthew S. & Haspelmath; Martin (eds.) 2013. The World Atlas of Language Structures Online. Leipzig: Max Planck Institute for Evolutionary Anthropology. (Available online at https://wals.info/chapter/67),1,abk aeg akn ala alw aly ame apu arp asm awn awp aze ben blc bng bnj bon bsq bui bur cbo chk coc cpn cyn dag dio dni egn eve ewe fre geo goo grb grf grw gua gug hal heb hin imo ins jiv kay kew kio kji knd knk knr koa krk kui kut lat lav lda lez luv mai map mar mau mne mrg mrt mtg mwe mxc ngi ngm nim niv ntu ond ono pan pnn qim ram ruk sla snc som spa sue swa tag tem tig tiw tml tne tuc tug tuk tur udm wch wic wly yaq yes ygr yko zul,110,76475,0.0014383786
